outlet_osm_id,outlet_name,outlet_type,suburb,outlet_lat,outlet_lon,sku,category,product_name,last_delivery_date,days_since_delivery,implied_stock,daily_depletion,stockout_probability
8824066818,Kuku Shop,butcher,Industrial Area,-0.0812117,34.7648917,FLR002,flour,Jogoo Maize Flour,2024-12-23,0,6.0,0.38,0.1
8824066818,Kuku Shop,butcher,Industrial Area,-0.0812117,34.7648917,FLR003,flour,Pembe Maize Flour,2024-12-23,0,9.0,0.43,0.1
8824066818,Kuku Shop,butcher,Industrial Area,-0.0812117,34.7648917,FLR004,flour,Kabras Maize Flour,2024-12-23,0,8.0,0.56,0.1
8824066818,Kuku Shop,butcher,Industrial Area,-0.0812117,34.7648917,OIL001,cooking_oil,Golden Fry Cooking Oil,2024-12-23,0,9.0,0.43,0.1
8824066818,Kuku Shop,butcher,Industrial Area,-0.0812117,34.7648917,OIL002,cooking_oil,Golden Fry Cooking Oil,2024-12-09,14,3.8,0.3,0.1
8824066818,Kuku Shop,butcher,Industrial Area,-0.0812117,34.7648917,OIL003,cooking_oil,Soya King Cooking Oil,2024-12-16,7,6.0,0.43,0.1
8824066818,Kuku Shop,butcher,Industrial Area,-0.0812117,34.7648917,OIL004,cooking_oil,Soya King Cooking Oil,2024-12-16,7,9.0,0.43,0.1
8824066818,Kuku Shop,butcher,Industrial Area,-0.0812117,34.7648917,PC001,personal_care,Vaseline Body Lotion,2024-12-09,14,3.8,0.3,0.1
8824066818,Kuku Shop,butcher,Industrial Area,-0.0812117,34.7648917,PC002,personal_care,Dove Bar Soap,2024-12-09,14,2.0,0.14,0.1
8824066818,Kuku Shop,butcher,Industrial Area,-0.0812117,34.7648917,PC003,personal_care,Colgate Toothpaste,2024-12-23,0,4.0,0.28,0.1
8824066818,Kuku Shop,butcher,Industrial Area,-0.0812117,34.7648917,SAN001,sanitary,Always Pads,2024-12-23,0,2.0,0.13,0.1
8824066818,Kuku Shop,butcher,Industrial Area,-0.0812117,34.7648917,SAN002,sanitary,Huggies Diapers,2024-12-16,7,1.0,0.14,0.5
8824066818,Kuku Shop,butcher,Industrial Area,-0.0812117,34.7648917,SOP001,soap,Omo Detergent,2024-12-23,0,8.0,0.28,0.1
8824066818,Kuku Shop,butcher,Industrial Area,-0.0812117,34.7648917,SOP002,soap,Sunlight Bar Soap,2024-12-23,0,6.0,0.29,0.1
8824066818,Kuku Shop,butcher,Industrial Area,-0.0812117,34.7648917,SOP003,soap,Bidco Bar Soap,2024-12-16,7,2.1,0.28,0.5
8824066818,Kuku Shop,butcher,Industrial Area,-0.0812117,34.7648917,SOP004,soap,Dettol Bar Soap,2024-12-23,0,6.0,0.27,0.1
8824066818,Kuku Shop,butcher,Industrial Area,-0.0812117,34.7648917,SUG001,sugar,Mumias Sugar,2024-12-23,0,6.0,0.39,0.1
8824066818,Kuku Shop,butcher,Industrial Area,-0.0812117,34.7648917,SUG002,sugar,Mumias Sugar,2024-12-23,0,6.0,0.28,0.1
8824066818,Kuku Shop,butcher,Industrial Area,-0.0812117,34.7648917,SUG003,sugar,Nzoia Sugar,2024-12-16,7,6.0,0.43,0.1
8824073827,Grocery Stall,greengrocer,Industrial Area,-0.080635,34.764155,BEV001,beverages,Afia Juice,2024-12-23,0,12.0,0.45,0.1
8824073827,Grocery Stall,greengrocer,Industrial Area,-0.080635,34.764155,BEV002,beverages,Pick n Peel Juice,2024-12-16,7,2.1,0.28,0.5
8824073827,Grocery Stall,greengrocer,Industrial Area,-0.080635,34.764155,BEV003,beverages,Tusker Lager,2024-12-09,14,2.1,0.28,0.5
8824073827,Grocery Stall,greengrocer,Industrial Area,-0.080635,34.764155,BEV004,beverages,Coca-Cola Soda,2024-12-02,21,2.1,0.28,0.5
8824073827,Grocery Stall,greengrocer,Industrial Area,-0.080635,34.764155,FLR001,flour,Jogoo Maize Flour,2024-12-16,7,6.0,0.43,0.1
8824073827,Grocery Stall,greengrocer,Industrial Area,-0.080635,34.764155,FLR002,flour,Jogoo Maize Flour,2024-12-16,7,8.1,0.55,0.1
8824073827,Grocery Stall,greengrocer,Industrial Area,-0.080635,34.764155,FLR003,flour,Pembe Maize Flour,2024-12-02,21,3.7,0.59,0.5
8824073827,Grocery Stall,greengrocer,Industrial Area,-0.080635,34.764155,FLR004,flour,Kabras Maize Flour,2024-12-16,7,3.2,0.4,0.5
8824073827,Grocery Stall,greengrocer,Industrial Area,-0.080635,34.764155,OIL001,cooking_oil,Golden Fry Cooking Oil,2024-12-16,7,8.0,0.57,0.1
8824073827,Grocery Stall,greengrocer,Industrial Area,-0.080635,34.764155,OIL002,cooking_oil,Golden Fry Cooking Oil,2024-12-16,7,8.8,0.45,0.1
8824073827,Grocery Stall,greengrocer,Industrial Area,-0.080635,34.764155,OIL003,cooking_oil,Soya King Cooking Oil,2024-12-16,7,3.1,0.42,0.5
8824073827,Grocery Stall,greengrocer,Industrial Area,-0.080635,34.764155,OIL004,cooking_oil,Soya King Cooking Oil,2024-12-23,0,6.0,0.4,0.1
8824073827,Grocery Stall,greengrocer,Industrial Area,-0.080635,34.764155,PC001,personal_care,Vaseline Body Lotion,2024-12-09,14,2.2,0.27,0.5
8824073827,Grocery Stall,greengrocer,Industrial Area,-0.080635,34.764155,PC002,personal_care,Dove Bar Soap,2024-12-23,0,8.0,0.3,0.1
8824073827,Grocery Stall,greengrocer,Industrial Area,-0.080635,34.764155,PC003,personal_care,Colgate Toothpaste,2024-12-09,14,3.8,0.3,0.1
8824073827,Grocery Stall,greengrocer,Industrial Area,-0.080635,34.764155,SAN001,sanitary,Always Pads,2024-12-09,14,2.0,0.15,0.1
8824073827,Grocery Stall,greengrocer,Industrial Area,-0.080635,34.764155,SAN002,sanitary,Huggies Diapers,2024-12-16,7,2.0,0.14,0.1
8824073827,Grocery Stall,greengrocer,Industrial Area,-0.080635,34.764155,SOP001,soap,Omo Detergent,2024-12-16,7,6.0,0.28,0.1
8824073827,Grocery Stall,greengrocer,Industrial Area,-0.080635,34.764155,SOP002,soap,Sunlight Bar Soap,2024-12-16,7,2.2,0.26,0.5
8824073827,Grocery Stall,greengrocer,Industrial Area,-0.080635,34.764155,SOP003,soap,Bidco Bar Soap,2024-12-09,14,2.1,0.28,0.5
8824073827,Grocery Stall,greengrocer,Industrial Area,-0.080635,34.764155,SOP004,soap,Dettol Bar Soap,2024-12-02,21,1.9,0.29,0.5
8824073827,Grocery Stall,greengrocer,Industrial Area,-0.080635,34.764155,SUG001,sugar,Mumias Sugar,2024-12-09,14,5.8,0.45,0.1
8824073827,Grocery Stall,greengrocer,Industrial Area,-0.080635,34.764155,SUG002,sugar,Mumias Sugar,2024-12-02,21,1.8,0.3,0.5
8824073827,Grocery Stall,greengrocer,Industrial Area,-0.080635,34.764155,SUG003,sugar,Nzoia Sugar,2024-12-23,0,8.0,0.28,0.1
8824095656,Kajaloka Shop,kiosk,Kanyakwar,-0.079965,34.76328,BEV001,beverages,Afia Juice,2024-12-23,0,6.0,0.29,0.1
8824095656,Kajaloka Shop,kiosk,Kanyakwar,-0.079965,34.76328,BEV002,beverages,Pick n Peel Juice,2024-12-16,7,4.0,0.28,0.1
8824095656,Kajaloka Shop,kiosk,Kanyakwar,-0.079965,34.76328,BEV003,beverages,Tusker Lager,2024-12-16,7,2.1,0.28,0.5
8824095656,Kajaloka Shop,kiosk,Kanyakwar,-0.079965,34.76328,BEV004,beverages,Coca-Cola Soda,2024-12-23,0,6.0,0.29,0.1
8824095656,Kajaloka Shop,kiosk,Kanyakwar,-0.079965,34.76328,FLR001,flour,Jogoo Maize Flour,2024-12-23,0,9.0,0.42,0.1
8824095656,Kajaloka Shop,kiosk,Kanyakwar,-0.079965,34.76328,FLR002,flour,Jogoo Maize Flour,2024-12-02,21,3.4,0.6,0.5
8824095656,Kajaloka Shop,kiosk,Kanyakwar,-0.079965,34.76328,FLR003,flour,Pembe Maize Flour,2024-12-09,14,5.9,0.44,0.1
8824095656,Kajaloka Shop,kiosk,Kanyakwar,-0.079965,34.76328,FLR004,flour,Kabras Maize Flour,2024-12-23,0,6.0,0.41,0.1
8824095656,Kajaloka Shop,kiosk,Kanyakwar,-0.079965,34.76328,OIL001,cooking_oil,Golden Fry Cooking Oil,2024-12-16,7,8.8,0.45,0.1
8824095656,Kajaloka Shop,kiosk,Kanyakwar,-0.079965,34.76328,OIL002,cooking_oil,Golden Fry Cooking Oil,2024-12-23,0,6.0,0.41,0.1
8824095656,Kajaloka Shop,kiosk,Kanyakwar,-0.079965,34.76328,OIL003,cooking_oil,Soya King Cooking Oil,2024-12-16,7,8.9,0.44,0.1
8824095656,Kajaloka Shop,kiosk,Kanyakwar,-0.079965,34.76328,OIL004,cooking_oil,Soya King Cooking Oil,2024-12-23,0,6.0,0.4,0.1
8824095656,Kajaloka Shop,kiosk,Kanyakwar,-0.079965,34.76328,PC001,personal_care,Vaseline Body Lotion,2024-12-16,7,3.0,0.15,0.1
8824095656,Kajaloka Shop,kiosk,Kanyakwar,-0.079965,34.76328,PC002,personal_care,Dove Bar Soap,2024-12-09,14,3.8,0.3,0.1
8824095656,Kajaloka Shop,kiosk,Kanyakwar,-0.079965,34.76328,PC003,personal_care,Colgate Toothpaste,2024-12-09,14,4.0,0.29,0.1
8824095656,Kajaloka Shop,kiosk,Kanyakwar,-0.079965,34.76328,SAN001,sanitary,Always Pads,2024-12-16,7,2.0,0.15,0.1
8824095656,Kajaloka Shop,kiosk,Kanyakwar,-0.079965,34.76328,SAN002,sanitary,Huggies Diapers,2024-12-09,14,2.0,0.15,0.1
8824095656,Kajaloka Shop,kiosk,Kanyakwar,-0.079965,34.76328,SOP001,soap,Omo Detergent,2024-12-02,21,1.8,0.29,0.5
8824095656,Kajaloka Shop,kiosk,Kanyakwar,-0.079965,34.76328,SOP002,soap,Sunlight Bar Soap,2024-12-09,14,3.8,0.3,0.1
8824095656,Kajaloka Shop,kiosk,Kanyakwar,-0.079965,34.76328,SOP003,soap,Bidco Bar Soap,2024-12-23,0,6.0,0.27,0.1
8824095656,Kajaloka Shop,kiosk,Kanyakwar,-0.079965,34.76328,SOP004,soap,Dettol Bar Soap,2024-12-16,7,6.0,0.29,0.1
8824095656,Kajaloka Shop,kiosk,Kanyakwar,-0.079965,34.76328,SUG001,sugar,Mumias Sugar,2024-12-09,14,3.8,0.3,0.1
8824095656,Kajaloka Shop,kiosk,Kanyakwar,-0.079965,34.76328,SUG002,sugar,Mumias Sugar,2024-12-16,7,2.1,0.28,0.5
8824095656,Kajaloka Shop,kiosk,Kanyakwar,-0.079965,34.76328,SUG003,sugar,Nzoia Sugar,2024-12-16,7,4.1,0.28,0.1
8824115284,Mercy Cereals,greengrocer,Industrial Area,-0.0799517,34.764215,BEV001,beverages,Afia Juice,2024-12-02,21,2.5,0.45,0.5
8824115284,Mercy Cereals,greengrocer,Industrial Area,-0.0799517,34.764215,BEV002,beverages,Pick n Peel Juice,2024-12-09,14,2.0,0.29,0.5
8824115284,Mercy Cereals,greengrocer,Industrial Area,-0.0799517,34.764215,BEV003,beverages,Tusker Lager,2024-12-09,14,2.9,0.44,0.5
8824115284,Mercy Cereals,greengrocer,Industrial Area,-0.0799517,34.764215,BEV004,beverages,Coca-Cola Soda,2024-12-09,14,2.2,0.27,0.5
8824115284,Mercy Cereals,greengrocer,Industrial Area,-0.0799517,34.764215,FLR001,flour,Jogoo Maize Flour,2024-12-09,14,4.0,0.57,0.5
8824115284,Mercy Cereals,greengrocer,Industrial Area,-0.0799517,34.764215,FLR002,flour,Jogoo Maize Flour,2024-12-23,0,8.0,0.55,0.1
8824115284,Mercy Cereals,greengrocer,Industrial Area,-0.0799517,34.764215,FLR003,flour,Pembe Maize Flour,2024-12-23,0,12.0,0.54,0.1
8824115284,Mercy Cereals,greengrocer,Industrial Area,-0.0799517,34.764215,FLR004,flour,Kabras Maize Flour,2024-12-23,0,12.0,0.44,0.1
8824115284,Mercy Cereals,greengrocer,Industrial Area,-0.0799517,34.764215,OIL001,cooking_oil,Golden Fry Cooking Oil,2024-12-16,7,6.1,0.41,0.1
8824115284,Mercy Cereals,greengrocer,Industrial Area,-0.0799517,34.764215,OIL002,cooking_oil,Golden Fry Cooking Oil,2024-12-02,21,2.7,0.44,0.5
8824115284,Mercy Cereals,greengrocer,Industrial Area,-0.0799517,34.764215,OIL003,cooking_oil,Soya King Cooking Oil,2024-12-23,0,12.0,0.45,0.1
8824115284,Mercy Cereals,greengrocer,Industrial Area,-0.0799517,34.764215,OIL004,cooking_oil,Soya King Cooking Oil,2024-12-23,0,9.0,0.43,0.1
8824115284,Mercy Cereals,greengrocer,Industrial Area,-0.0799517,34.764215,PC001,personal_care,Vaseline Body Lotion,2024-12-23,0,6.0,0.28,0.1
8824115284,Mercy Cereals,greengrocer,Industrial Area,-0.0799517,34.764215,PC002,personal_care,Dove Bar Soap,2024-12-23,0,4.0,0.15,0.1
8824115284,Mercy Cereals,greengrocer,Industrial Area,-0.0799517,34.764215,PC003,personal_care,Colgate Toothpaste,2024-12-09,14,4.1,0.28,0.1
8824115284,Mercy Cereals,greengrocer,Industrial Area,-0.0799517,34.764215,SAN001,sanitary,Always Pads,2024-12-02,21,1.0,0.14,0.5
8824115284,Mercy Cereals,greengrocer,Industrial Area,-0.0799517,34.764215,SAN002,sanitary,Huggies Diapers,2024-12-09,14,2.0,0.14,0.1
8824115284,Mercy Cereals,greengrocer,Industrial Area,-0.0799517,34.764215,SOP001,soap,Omo Detergent,2024-12-09,14,3.8,0.3,0.1
8824115284,Mercy Cereals,greengrocer,Industrial Area,-0.0799517,34.764215,SOP002,soap,Sunlight Bar Soap,2024-12-09,14,2.1,0.28,0.5
8824115284,Mercy Cereals,greengrocer,Industrial Area,-0.0799517,34.764215,SOP003,soap,Bidco Bar Soap,2024-12-16,7,2.2,0.26,0.5
8824115284,Mercy Cereals,greengrocer,Industrial Area,-0.0799517,34.764215,SOP004,soap,Dettol Bar Soap,2024-12-16,7,2.1,0.28,0.5
8824115284,Mercy Cereals,greengrocer,Industrial Area,-0.0799517,34.764215,SUG001,sugar,Mumias Sugar,2024-12-16,7,2.1,0.27,0.5
8824115284,Mercy Cereals,greengrocer,Industrial Area,-0.0799517,34.764215,SUG002,sugar,Mumias Sugar,2024-12-09,14,2.2,0.27,0.5
8824115284,Mercy Cereals,greengrocer,Industrial Area,-0.0799517,34.764215,SUG003,sugar,Nzoia Sugar,2024-12-02,21,2.5,0.45,0.5
8824117358,Jaseme Shop,kiosk,Kanyakwar sublocation,-0.0800917,34.7635417,BEV001,beverages,Afia Juice,2024-12-16,7,2.1,0.27,0.5
8824117358,Jaseme Shop,kiosk,Kanyakwar sublocation,-0.0800917,34.7635417,BEV002,beverages,Pick n Peel Juice,2024-12-23,0,12.0,0.45,0.1
8824117358,Jaseme Shop,kiosk,Kanyakwar sublocation,-0.0800917,34.7635417,BEV003,beverages,Tusker Lager,2024-12-09,14,3.9,0.29,0.1
8824117358,Jaseme Shop,kiosk,Kanyakwar sublocation,-0.0800917,34.7635417,BEV004,beverages,Coca-Cola Soda,2024-12-02,21,2.7,0.44,0.5
8824117358,Jaseme Shop,kiosk,Kanyakwar sublocation,-0.0800917,34.7635417,FLR001,flour,Jogoo Maize Flour,2024-12-09,14,3.0,0.43,0.5
8824117358,Jaseme Shop,kiosk,Kanyakwar sublocation,-0.0800917,34.7635417,FLR002,flour,Jogoo Maize Flour,2024-12-23,0,6.0,0.41,0.1
8824117358,Jaseme Shop,kiosk,Kanyakwar sublocation,-0.0800917,34.7635417,FLR003,flour,Pembe Maize Flour,2024-12-16,7,8.8,0.45,0.1
8824117358,Jaseme Shop,kiosk,Kanyakwar sublocation,-0.0800917,34.7635417,FLR004,flour,Kabras Maize Flour,2024-12-23,0,12.0,0.45,0.1
8824117358,Jaseme Shop,kiosk,Kanyakwar sublocation,-0.0800917,34.7635417,OIL001,cooking_oil,Golden Fry Cooking Oil,2024-12-09,14,3.0,0.43,0.5
8824117358,Jaseme Shop,kiosk,Kanyakwar sublocation,-0.0800917,34.7635417,OIL002,cooking_oil,Golden Fry Cooking Oil,2024-12-23,0,9.0,0.44,0.1
8824117358,Jaseme Shop,kiosk,Kanyakwar sublocation,-0.0800917,34.7635417,OIL003,cooking_oil,Soya King Cooking Oil,2024-12-09,14,5.8,0.45,0.1
8824117358,Jaseme Shop,kiosk,Kanyakwar sublocation,-0.0800917,34.7635417,OIL004,cooking_oil,Soya King Cooking Oil,2024-12-23,0,9.0,0.42,0.1
8824117358,Jaseme Shop,kiosk,Kanyakwar sublocation,-0.0800917,34.7635417,PC001,personal_care,Vaseline Body Lotion,2024-12-16,7,2.0,0.14,0.1
8824117358,Jaseme Shop,kiosk,Kanyakwar sublocation,-0.0800917,34.7635417,PC002,personal_care,Dove Bar Soap,2024-12-09,14,1.9,0.29,0.5
8824117358,Jaseme Shop,kiosk,Kanyakwar sublocation,-0.0800917,34.7635417,PC003,personal_care,Colgate Toothpaste,2024-12-09,14,3.8,0.3,0.1
8824117358,Jaseme Shop,kiosk,Kanyakwar sublocation,-0.0800917,34.7635417,SAN001,sanitary,Always Pads,2024-12-09,14,1.0,0.15,0.5
8824117358,Jaseme Shop,kiosk,Kanyakwar sublocation,-0.0800917,34.7635417,SAN002,sanitary,Huggies Diapers,2024-12-23,0,2.0,0.14,0.1
8824117358,Jaseme Shop,kiosk,Kanyakwar sublocation,-0.0800917,34.7635417,SOP001,soap,Omo Detergent,2024-12-23,0,6.0,0.28,0.1
8824117358,Jaseme Shop,kiosk,Kanyakwar sublocation,-0.0800917,34.7635417,SOP002,soap,Sunlight Bar Soap,2024-12-23,0,6.0,0.28,0.1
8824117358,Jaseme Shop,kiosk,Kanyakwar sublocation,-0.0800917,34.7635417,SOP003,soap,Bidco Bar Soap,2024-12-23,0,8.0,0.3,0.1
8824117358,Jaseme Shop,kiosk,Kanyakwar sublocation,-0.0800917,34.7635417,SOP004,soap,Dettol Bar Soap,2024-12-16,7,2.1,0.27,0.5
8824117358,Jaseme Shop,kiosk,Kanyakwar sublocation,-0.0800917,34.7635417,SUG001,sugar,Mumias Sugar,2024-12-23,0,9.0,0.43,0.1
8824117358,Jaseme Shop,kiosk,Kanyakwar sublocation,-0.0800917,34.7635417,SUG002,sugar,Mumias Sugar,2024-12-16,7,8.9,0.44,0.1
8824117358,Jaseme Shop,kiosk,Kanyakwar sublocation,-0.0800917,34.7635417,SUG003,sugar,Nzoia Sugar,2024-12-16,7,8.8,0.45,0.1
8987955679,Manyatta Market,unclassified,Manyatta A,-0.0975554,34.7785944,BEV001,beverages,Afia Juice,2024-12-09,14,2.0,0.29,0.5
8987955679,Manyatta Market,unclassified,Manyatta A,-0.0975554,34.7785944,BEV002,beverages,Pick n Peel Juice,2024-12-23,0,6.0,0.29,0.1
8987955679,Manyatta Market,unclassified,Manyatta A,-0.0975554,34.7785944,BEV003,beverages,Tusker Lager,2024-12-16,7,2.1,0.27,0.5
8987955679,Manyatta Market,unclassified,Manyatta A,-0.0975554,34.7785944,BEV004,beverages,Coca-Cola Soda,2024-12-16,7,2.1,0.28,0.5
8987955679,Manyatta Market,unclassified,Manyatta A,-0.0975554,34.7785944,FLR001,flour,Jogoo Maize Flour,2024-12-16,7,5.9,0.3,0.1
8987955679,Manyatta Market,unclassified,Manyatta A,-0.0975554,34.7785944,FLR002,flour,Jogoo Maize Flour,2024-12-23,0,6.0,0.41,0.1
8987955679,Manyatta Market,unclassified,Manyatta A,-0.0975554,34.7785944,FLR003,flour,Pembe Maize Flour,2024-12-23,0,4.0,0.27,0.1
8987955679,Manyatta Market,unclassified,Manyatta A,-0.0975554,34.7785944,FLR004,flour,Kabras Maize Flour,2024-12-23,0,4.0,0.28,0.1
8987955679,Manyatta Market,unclassified,Manyatta A,-0.0975554,34.7785944,OIL001,cooking_oil,Golden Fry Cooking Oil,2024-12-16,7,2.1,0.27,0.5
8987955679,Manyatta Market,unclassified,Manyatta A,-0.0975554,34.7785944,OIL002,cooking_oil,Golden Fry Cooking Oil,2024-12-23,0,4.0,0.27,0.1
8987955679,Manyatta Market,unclassified,Manyatta A,-0.0975554,34.7785944,OIL003,cooking_oil,Soya King Cooking Oil,2024-12-23,0,4.0,0.27,0.1
8987955679,Manyatta Market,unclassified,Manyatta A,-0.0975554,34.7785944,OIL004,cooking_oil,Soya King Cooking Oil,2024-12-23,0,6.0,0.29,0.1
8987955679,Manyatta Market,unclassified,Manyatta A,-0.0975554,34.7785944,PC001,personal_care,Vaseline Body Lotion,2024-12-16,7,1.0,0.14,0.5
8987955679,Manyatta Market,unclassified,Manyatta A,-0.0975554,34.7785944,PC002,personal_care,Dove Bar Soap,2024-12-02,21,0.8,0.15,0.5
8987955679,Manyatta Market,unclassified,Manyatta A,-0.0975554,34.7785944,PC003,personal_care,Colgate Toothpaste,2024-12-16,7,2.9,0.15,0.1
8987955679,Manyatta Market,unclassified,Manyatta A,-0.0975554,34.7785944,SAN001,sanitary,Always Pads,2024-12-16,7,2.0,0.14,0.1
8987955679,Manyatta Market,unclassified,Manyatta A,-0.0975554,34.7785944,SAN002,sanitary,Huggies Diapers,2024-12-16,7,1.0,0.14,0.5
8987955679,Manyatta Market,unclassified,Manyatta A,-0.0975554,34.7785944,SOP001,soap,Omo Detergent,2024-12-09,14,1.0,0.14,0.5
8987955679,Manyatta Market,unclassified,Manyatta A,-0.0975554,34.7785944,SOP002,soap,Sunlight Bar Soap,2024-12-09,14,1.0,0.14,0.5
8987955679,Manyatta Market,unclassified,Manyatta A,-0.0975554,34.7785944,SOP003,soap,Bidco Bar Soap,2024-12-16,7,2.9,0.15,0.1
8987955679,Manyatta Market,unclassified,Manyatta A,-0.0975554,34.7785944,SOP004,soap,Dettol Bar Soap,2024-12-23,0,3.0,0.15,0.1
8987955679,Manyatta Market,unclassified,Manyatta A,-0.0975554,34.7785944,SUG001,sugar,Mumias Sugar,2024-12-09,14,3.8,0.3,0.1
8987955679,Manyatta Market,unclassified,Manyatta A,-0.0975554,34.7785944,SUG002,sugar,Mumias Sugar,2024-12-23,0,4.0,0.27,0.1
8987955679,Manyatta Market,unclassified,Manyatta A,-0.0975554,34.7785944,SUG003,sugar,Nzoia Sugar,2024-12-02,21,1.7,0.3,0.5
9126367969,Unknown,greengrocer,Southern sublocation,-0.1043701,34.7519231,BEV001,beverages,Afia Juice,2024-12-16,7,4.0,0.28,0.1
9126367969,Unknown,greengrocer,Southern sublocation,-0.1043701,34.7519231,BEV002,beverages,Pick n Peel Juice,2024-12-23,0,6.0,0.29,0.1
9126367969,Unknown,greengrocer,Southern sublocation,-0.1043701,34.7519231,BEV003,beverages,Tusker Lager,2024-12-16,7,4.0,0.29,0.1
9126367969,Unknown,greengrocer,Southern sublocation,-0.1043701,34.7519231,BEV004,beverages,Coca-Cola Soda,2024-12-23,0,8.0,0.29,0.1
9126367969,Unknown,greengrocer,Southern sublocation,-0.1043701,34.7519231,FLR001,flour,Jogoo Maize Flour,2024-12-16,7,2.1,0.28,0.5
9126367969,Unknown,greengrocer,Southern sublocation,-0.1043701,34.7519231,FLR002,flour,Jogoo Maize Flour,2024-12-16,7,6.0,0.43,0.1
9126367969,Unknown,greengrocer,Southern sublocation,-0.1043701,34.7519231,FLR003,flour,Pembe Maize Flour,2024-12-16,7,8.9,0.44,0.1
9126367969,Unknown,greengrocer,Southern sublocation,-0.1043701,34.7519231,FLR004,flour,Kabras Maize Flour,2024-12-23,0,9.0,0.43,0.1
9126367969,Unknown,greengrocer,Southern sublocation,-0.1043701,34.7519231,OIL001,cooking_oil,Golden Fry Cooking Oil,2024-12-16,7,3.1,0.42,0.5
9126367969,Unknown,greengrocer,Southern sublocation,-0.1043701,34.7519231,OIL002,cooking_oil,Golden Fry Cooking Oil,2024-12-16,7,4.1,0.28,0.1
9126367969,Unknown,greengrocer,Southern sublocation,-0.1043701,34.7519231,OIL003,cooking_oil,Soya King Cooking Oil,2024-12-09,14,3.8,0.3,0.1
9126367969,Unknown,greengrocer,Southern sublocation,-0.1043701,34.7519231,OIL004,cooking_oil,Soya King Cooking Oil,2024-12-16,7,8.9,0.44,0.1
9126367969,Unknown,greengrocer,Southern sublocation,-0.1043701,34.7519231,PC001,personal_care,Vaseline Body Lotion,2024-12-09,14,1.9,0.15,0.1
9126367969,Unknown,greengrocer,Southern sublocation,-0.1043701,34.7519231,PC002,personal_care,Dove Bar Soap,2024-12-09,14,3.8,0.3,0.1
9126367969,Unknown,greengrocer,Southern sublocation,-0.1043701,34.7519231,PC003,personal_care,Colgate Toothpaste,2024-12-16,7,3.0,0.15,0.1
9126367969,Unknown,greengrocer,Southern sublocation,-0.1043701,34.7519231,SAN001,sanitary,Always Pads,2024-12-02,21,0.8,0.15,0.5
9126367969,Unknown,greengrocer,Southern sublocation,-0.1043701,34.7519231,SAN002,sanitary,Huggies Diapers,2024-12-23,0,4.0,0.15,0.1
9126367969,Unknown,greengrocer,Southern sublocation,-0.1043701,34.7519231,SOP001,soap,Omo Detergent,2024-12-09,14,3.9,0.29,0.1
9126367969,Unknown,greengrocer,Southern sublocation,-0.1043701,34.7519231,SOP002,soap,Sunlight Bar Soap,2024-12-09,14,3.8,0.3,0.1
9126367969,Unknown,greengrocer,Southern sublocation,-0.1043701,34.7519231,SOP003,soap,Bidco Bar Soap,2024-12-09,14,2.0,0.29,0.5
9126367969,Unknown,greengrocer,Southern sublocation,-0.1043701,34.7519231,SOP004,soap,Dettol Bar Soap,2024-12-09,14,2.0,0.29,0.5
9126367969,Unknown,greengrocer,Southern sublocation,-0.1043701,34.7519231,SUG001,sugar,Mumias Sugar,2024-12-23,0,6.0,0.28,0.1
9126367969,Unknown,greengrocer,Southern sublocation,-0.1043701,34.7519231,SUG002,sugar,Mumias Sugar,2024-12-23,0,8.0,0.3,0.1
9126367969,Unknown,greengrocer,Southern sublocation,-0.1043701,34.7519231,SUG003,sugar,Nzoia Sugar,2024-12-09,14,3.8,0.3,0.1
9126374353,Drink and smile,water,Southern sublocation,-0.1042736,34.7518879,BEV001,beverages,Afia Juice,2024-12-02,21,5.1,0.9,0.5
9126374353,Drink and smile,water,Southern sublocation,-0.1042736,34.7518879,BEV002,beverages,Pick n Peel Juice,2024-12-09,14,5.0,0.71,0.5
9126374353,Drink and smile,water,Southern sublocation,-0.1042736,34.7518879,BEV003,beverages,Tusker Lager,2024-12-09,14,5.2,0.7,0.5
9126374353,Drink and smile,water,Southern sublocation,-0.1042736,34.7518879,BEV004,beverages,Coca-Cola Soda,2024-12-09,14,6.2,0.84,0.5
9126374353,Drink and smile,water,Southern sublocation,-0.1042736,34.7518879,FLR001,flour,Jogoo Maize Flour,2024-12-16,7,7.5,0.94,0.5
9126374353,Drink and smile,water,Southern sublocation,-0.1042736,34.7518879,FLR002,flour,Jogoo Maize Flour,2024-12-16,7,23.6,1.2,0.1
9126374353,Drink and smile,water,Southern sublocation,-0.1042736,34.7518879,FLR003,flour,Pembe Maize Flour,2024-12-16,7,26.7,1.33,0.1
9126374353,Drink and smile,water,Southern sublocation,-0.1042736,34.7518879,FLR004,flour,Kabras Maize Flour,2024-12-23,0,36.0,1.34,0.1
9126374353,Drink and smile,water,Southern sublocation,-0.1042736,34.7518879,OIL001,cooking_oil,Golden Fry Cooking Oil,2024-12-16,7,6.3,0.82,0.5
9126374353,Drink and smile,water,Southern sublocation,-0.1042736,34.7518879,OIL002,cooking_oil,Golden Fry Cooking Oil,2024-12-23,0,15.0,0.71,0.1
9126374353,Drink and smile,water,Southern sublocation,-0.1042736,34.7518879,OIL003,cooking_oil,Soya King Cooking Oil,2024-12-16,7,6.3,0.82,0.5
9126374353,Drink and smile,water,Southern sublocation,-0.1042736,34.7518879,OIL004,cooking_oil,Soya King Cooking Oil,2024-12-16,7,17.7,0.9,0.1
